product_id	product_name	product_class	category_hierarchy	product_features
17553	tallinn 34 '' wide polyester lounge chair	Accent Chairs	Furniture / Living Room Furniture / Chairs & Seating / Accent Chairs / Lounge Accent Chairs	upholsterycolor : fossil|dsprimaryproductstyle : modern|minimumdoorwidth-sidetoside:30|pattern : solid color|seatfillmaterialdetails : foam with fiber wrap|dsmetallic : iron|foamdensity:1.9 lbs./cu . ft. and over|levelofassembly : none|durability : stain resistant|cushionconstruction : foam|removablecushionlocation : seat|overallproductweight:44|upholsterymaterial:100 % polyester|waterrepellant : no resiliency|weightcapacity:300|upholsterycolor : iron|legmaterialdetails : steel|backfillmaterial : foam|overallheight-toptobottom:41|legheight-toptobottom:6|upholsterycolor : terra|seatwidth-sideto
29027	fashion and glam gold shoe and fashion books shoes - graphic art print	Licensed Products|Wall Art	Décor & Pillows / Art / All Wall Art / Pink Wall Art	overallheight-toptobottom:38|transportationtype : not transportation|entertainmentandfashion : women 's fashion|productionrun : open edition|overallwidth-sidetoside:26|astrology : not astrology|advertisements : not advertisements|sportssportsteams : not sports & sports teams|overallheight-toptobottom:45|overallheight-toptobottom:43|people : |fantasysci-fi : not fantasy & sci-fi|overalldepth-fronttoback:1.5|groupedsettype : single piece item|subject : fashion|animals : not an animal|overalldepth-fronttoback:0.5|overallwidth-sidetoside:22|overallheight-toptobottom:50|size : large 33 '' -40 '' |o
23382	mission style decorative fixed 3 '' center to center drop handle	Cabinet and Drawer Pulls	Home Improvement / Hardware / Cabinet Hardware / Cabinet & Drawer Pulls / Pewter Cabinet & Drawer Pulls	overallwidth:0.6732|style : farmhouse / country|pulltype : drop handle|mountingtype : single/standard mount|overalllength:3.5433|style : rustic|warrantylength : lifetime|overallprojection:0.5|supplierintendedandapproveduse : non residential use|finish : pewter|primarymaterialdetails : zinc die cast|centertocenter:3|materialdetails : zinc die cast|overallproductweight:0.1792|numberofpulls:1|numberofinstallationholes:2| : no|cpsiacompliant : no|handpainted : no|multipack : no|backplateincluded : no|commercialwarranty : no|productwarranty : yes|screwsincluded : yes|installationrequired : yes|coun
3889	ayesha curry porcelain 9.75 '' non-stick skillet set	Skillets & Fry Pans	Kitchen & Tabletop / Cookware & Bakeware / Pots, Pans & Skillets / Frying Pans & Skillets / Enameled Frying Pans & Skillets	warrantylength : lifetime|reasonforrestriction : distribution conflict|color : green|lengthincludinghandle:17.22|lengthincludinghandle:18.72|overallheight-toptobottom:4.75|shape : round|stovetypecompatibility : gas|overallheight-toptobottom:3.88|countryoforigin : thailand|stovetypecompatibility : electric : coil or plate|maximumtemperature:500|skilletfrypandiameterin:9.75|stovetypecompatibility : electric : smooth top|overallproductweight:2.67|handlematerialtype : stainless steel|color : twilight teal|plyslayersofmetal : solid|primarymaterial : aluminum|productcare : handwash only|color : sien
29469	lihua 1-light bath sconce	Vanity Lighting	Sale / Closeout / Bathroom Vanity Lighting / Traditional Bathroom Vanity Lighting	title20-californiacodeofregulations : |producttype : bath sconce|mountingdirection : vertically|overalldepth-fronttoback:4|maximumwattageperbulb:40|style : antik|mountingdirection : down|powersource : hardwired|mountingdirection : up|backplatematerial : stainless steel|lightdirection : up|roomuse : bathroom|overallheight-toptobottom:5|shadecolor : clear|style : traditional|overallwidth-sidetoside:4|finish : satin nickel|shadematerial : glass|bulbbase : g9/bi-pin|backplatefinish : satin nickel|numberoflights:1|overallproductweight:2|bulbnotincludedbutrequired : no|bulbincluded : no|crystalcompo
34732	great report card value pack ribbon	Teacher Resources	Learning Resources	countryoforigin : united states|overallwidth-sidetoside:1.5|subject : physical education|producttype : award of certificate|overalldepth-fronttoback:0.01|subject : social studies|overallproductweight:0.02|piecesincluded:10 ribbons|overallheight-toptobottom:6.25|toysafetywarningrequired : no| : no|californiaproposition65warningrequired : no|cpsc-15u.s.code§1278a-children ’ sproductscontaininglead : yes|chemicalsofconcerncompliant : yes
10123	cassidy standard lever	Commercial Plumbing Parts & Accessories	Contractor / Commercial Contractor / Commercial Plumbing Parts & Accessories	finish : nickel|primarymaterial : brass|warrantydetails : lifetime faucet and finish limited warranty to the original consumer purchaser to be free from defects in material and workmanship.|warrantylength : lifetime|overalldepth-fronttoback:1.13|finish : bronze|overallheight-toptobottom:1.38|producttype : urinal accessory kit|overallwidth-sidetoside:2.81|application : urinal|finish : chrome|finish : stainless|overallproductweight:1|scratchresistant : no|inletoutlet : no|additionalpartsrequired : no|chipresistant : no|productwarranty : yes|installationrequired : yes|countryoforigin : china|full
39631	glass panel door audio cabinet	Audio Towers	Furniture / Living Room Furniture / TV Stands & Media Storage Furniture / Media Storage & Accessories / Audio Racks & Stands / Clear Glass Audio Racks & Stands	shelfwidth-sidetoside:22.5|materialdetails : birch wood|totalnumberofshelves:4|producttype : audio rack|style : traditional|numberofinteriorshelves:4|overalldepth-fronttoback:18|dswoodtone : red wood|overallproductweight:59.67|shelfmaterial : glass|material : solid wood|overallheight-toptobottom:54.75|shelfdepth-fronttoback:14|woodspecies : poplar|overallwidth-sidetoside:24.5|countryoforigin : united states|adjustableshelvingdetails:3 adjustable shelves|numberofcabinets:1|compositewoodproductcwp : no|shelving : yes|adultassemblyrequired : yes|cabinetsincluded : yes|adjustableshelving : yes|cab
3914	ayesha pantryware parawood spice grinder	Salt And Pepper Shakers / Grinders (Mills)	Kitchen & Tabletop / Tableware & Drinkware / Serveware / Salt & Pepper Shakers & Mills	primarymaterial : wood|productcare : hand wash only|operationtype : manual|holidayoccasion : no holiday|overalldepth-fronttoback:3|trend : coastal|producttype : pepper mill|grindingmechanismmaterial : ceramic|overallheight-toptobottom:7|overallwidth-sidetoside:3|productweight:1|totalnumberofpieces:1|commercialwarranty : no|adjustablecoarseness : no|arsenic-free : yes|uniformpackagingandlabelingregulationsuplrcompliant : yes|countryoforigin : china|supplierintendedandapproveduse : residential use
34068	adamson geometric maze reversible duvet cover set	Teen Bedding|Bedding Sets	Baby & Kids / Teen Bedding / All Teen Bedding	piecesincluded:1 duvet cover and 2 shams|size : twin|edges : standard / straight|warrantylength:90 days|fabrictypetexture : standard|setsingle : set ( matching pieces included ) |shamwidth-sidetoside:36|duvetcovercomforterwidth-sidetoside:69|shamheight-toptobottom:20|gender : gender neutral|lifestage : teen|duvetorcomfortermaterial : polyester|overallproductweight:3.9|cleaningmethod : machine washable|producttype : duvet cover|materialcomposition:100 % microfiber polyester|closuretype : zipper|shamwidth-sidetoside:26|color : taupe|pattern : geometric|duvetcovercomforterlength-headtotoe:92|colo
40187	folkes 1-light wall sconce	Wall Sconces	Sale / Closeout / Wall Lights / Wall Sconces	finish : brushed nickel|powersource : hardwired|recommendedbulbshape : standard|maximumwattageperbulb:100|whatisullisted : the underwriters laboratories ( ul ) is an independent product safety certification organization that provides products with dry , damp , or wet location ratings.|overalldepth-fronttoback:9|overallwidth-sidetoside:7|drydamporwetlocationlisted : dry|finish : polished chrome|shadematerial : glass|producttype : armed sconce|overallheight-toptobottom:8|lightdirection : ambient|whatisdrydamporwetlocationlisted : this indicates whether the fixture is safe to use in dry locations
21921	mediterranean 4 '' x 4 '' ceramic gibraltar decorative accent tile in blue/yellow	Accent Tiles	Home Improvement / Flooring, Walls & Ceiling / Walls & Ceilings / Accent Tiles / Ceramic Accent Tiles	countryoforigin : tunisia|materialdetails : 100 % ceramic|installationlocation : outdoor|countryoforigin-additionaldetails : tunsia|individualtilewidth:4|durability : scratch resistant|individualtilelength:4|shadevariation : v1-uniform appearance|primarymaterial : ceramic|tiledesign : spanish / moroccan|style : traditional|color : blue/yellow|shape : square|productweight:0.4|installationlocation : wall|tilethickness:0.25|producttype : decorative accent|tilesincluded:1|frostresistant : no|peirated : no|californiaproposition65warningrequired : no|distressed : no| : no|meshmounted : no|outdooruse
7453	3d ep.7 star wars kylo ren deco 4-light night light	Night Lights|Licensed Products	Lighting / Wall Lights / Night Lights	lifestage : kid| : compatible|overallproductweight:1.61|material : plastic|switchtype : rocker|whatisdrydamporwetlocationlisted : this indicates whether the fixture is safe to use in dry locations , damp locations ( moist environments ) , or wet locations ( direct exposure to water ) .|powersource : powered|entertainmentstudio : lucasfilm|theme : licensed characters|licensedproductcategory : entertainment/characters|overallwidth-sidetoside:8.5|producttype : wall mount|batterytype : aa|whatisullisted : the underwriters laboratories ( ul ) is an independent product safety certification organizat
16010	foldable double laundry hamper	Hampers & Baskets	Storage & Organization / Bathroom Storage & Organization / Hampers & Laundry Baskets	color : gray|levelofassembly : none|primarymaterialdetails : resin|wheelsorcastersincluded : |primarymaterial : plastic|popup : |weightcapacitylbs:30|lidtype : fold back lid|overallheight-toptobottom:26|producttype : laundry sorter|productcare : wiped with a damp cloth to clean|supplierintendedandapproveduse : non residential use|piecesincluded:1|numberofsections:2|adultassemblyrequired : no|generalcertificateofconformitygcc : no|organic : no|removablelid : no|corner : no|round : no| : no|sor2016-194-textileflammabilityregulations : no|removablelinerorbagincluded : no|dormsku : yes|non-toxic :
23612	allisa right facing sectional sofa . grey .	Sectionals	Furniture / Living Room Furniture / Sectionals	overallproductweight:115|dssecondaryproductstyle : transitional modern|dsprimaryproductstyle : modern|chaisedepth-fronttoback:74.5|overalldepth-fronttoback:74.5|orientation : right hand facing|productcare : use a water-based detergent to softly clean the fabric|cleaningcode : sw : clean with water-based or dry , solvent-based cleaners|overallwidth-sidetoside:103.5|upholsterymaterial : linen blend|seatconstruction : sinuous springs|legheight-toptobottom:4.5|upholsterycolor : navy|framematerial : manufactured wood|weightcapacityperseat:200|chaisewidth-sidetoside:32|overallheight-toptobottom:35|u
38568	grapefruit certified essential oil	Scents & Diffusers	Décor & Pillows / Candles & Holders / Scented Oils & Diffusers	producttype : oils & scents|healthfeatures : phthalate free|primarymaterial : glass|healthfeatures : paraben-free|countryoforigin-additionaldetails : made in usa of imported materials|overallwidth-sidetoside:6|countryoforigin : united states|scent : aromatherapy|overallheight-toptobottom:9|healthfeatures : bpa free|piecesincluded : |overalldepth-fronttoback:1|overallproductweight:1|commercialwarranty : no|commercialorresidentialcertifications : no|certifications : no|uniformpackagingandlabelingregulationsuplrcompliant : no|productwarranty : no|canadaproductrestriction : no|adacompliant : no|lo
7847	open leg riser	Mailroom Tables	Commercial Business Furniture / Commercial Office Furniture / Office Storage & Filing / Mailroom Tables & Organizers	producttype : mailroom table accessory|overallproductweight:25|additionalmaterials : steel|ista1acertified : no|californiaproposition65warningrequired : no|compositewoodproductcwp : no|ista3aor6acertified : no|outdooruse : no|adultassemblyrequired : yes|cpsc-16cfr1303compliant : yes|countryoforigin : china|material : metal
38785	59 '' x 28 '' freestanding soaking acrylic bathtub	Tubs And Whirlpools	Home Improvement / Bathroom Remodel & Bathroom Fixtures / Showers & Bathtubs / Bathtubs / Slipper Tub Bathtubs	primarymaterial : acrylic|craftsmanshiptype : no craftsmanship|overalllength-endtoend:59|overallheight-toptobottom:28.3|tubdesign : slipper|materialdetails : acrylic with fiberglass|overallwidth-sidetoside:28.3|overallproductweight:87|tubshape : oval|sittingarealength-endtoend:38.625|warrantylength:1 year|productcarestring : do not use strong liquid cleaners|sittingareadepth-fronttoback:17.375|capacity:50|installationtype : freestanding|resistancetype : slip resistant|drainplacement : left|sittingareaheight-toptobottom:17.75|baththerapytype : soaking|soakingdepth-toptobottom:14.5|faucetcenters
23615	random sized wood mosaic tile in gray	Floor & Wall Tile	Home Improvement / Flooring, Walls & Ceiling / Floor Tiles & Wall Tiles / Wood Floor Tiles & Wall Tiles	color : gray|material : wood|mosaicsheetwidth:12|peirating:3 - normal traffic|shadevariation : v1-uniform appearance|installationlocation : backsplash|dcofrating : above 0.42|waterabsorption : impervious|outdoorinstallation : not suitable for outdoor use|installationlocation : bathroom floor|recommendedgroutjoint:1/8 inches|approvedapplications : floor tile|tiledesign : stone look|samplepartnumber : hb-wo-004 m-sample|installationlocation : shower floor|installationlocation : kitchen floor|mosaicpattern : linear|overallthickness:0.37|tiletype : mosaic sheet|installationlocation : entryway|inst
23754	suzann multi-purpose 4 piece pub table set	Dining Table Sets	Furniture / Kitchen & Dining Furniture / Dining Tables & Seating / Kitchen & Dining Room Sets	weightcapacity:300|numberofitemsincluded:4|chairdepth-fronttoback:16|overalltablewidth-sidetoside:20|numberofchairsincluded:3|seatingcolor : walnut|countryoforigin : viet nam|tabletopmaterial : manufactured wood|overalltableheight-toptobottom:36|overallchairweight:12|dswoodtone : medium wood|tablebasecolor : walnut|tablebasematerial : solid + manufactured wood|chairseatheightfloortoseat:25|tabletopcolor : walnut|additionaltoolsrequirednotincluded : all tools included|tabletopthickness:3|upholsteryfillmaterial : foam|chairwidth-sidetoside:16|upholsterycolor : gray|upholsterymaterial : polyester
